birth_year,profile,photo,name,id,birth_day,birth_month,country_id
2000,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3040919-kim-selin.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040919.jpg,kim selin,3040919,03,04,COR
1992,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3121662-kim-un-hyang.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3121662.jpg,kim un hyang,3121662,10,12,COR
1992,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3121690-kim-un-jong.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3121690.jpg,kim un jong,3121690,28,10,COR
1994,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3040921-ko-hyein.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040921.jpg,ko hyein,3040921,18,07,COR
2001,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3040922-lee-eunji.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040922.jpg,lee eunji,3040922,08,03,COR
2000,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3040923-lee-jingyu.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040923.jpg,lee jingyu,3040923,13,01,COR
1994,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3040925-lee-yeon-jeong.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040925.jpg,lee yeon jeong,3040925,02,11,COR
1989,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3040926-park-caroline-nancy.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040926.jpg,park caroline nancy,3040926,18,11,COR
1998,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3040927-park-chaelin.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040927.jpg,park chaelin,3040927,17,12,COR
1996,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3040928-park-jongah.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040928.jpg,park jongah,3040928,13,06,COR
1996,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3040929-park-ye-eun.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040929.jpg,park ye eun,3040929,28,05,COR
1992,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3040930-park-yoonjung.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040930.jpg,park yoonjung,3040930,18,12,COR
1988,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3040913-randi-heesoo-griffin.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040913.jpg,randi heesoo griffin,3040913,02,09,COR
1995,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3121689-ri-pom.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3121689.jpg,ri pom,3121689,28,05,COR
1994,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3121672-ryo-song-hui.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3121672.jpg,ryo song hui,3121672,15,01,COR
1995,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3121791-ryu-su-jong.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3121791.jpg,ryu su jong,3121791,24,07,COR
1990,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3040931-shin-so-jung.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040931.jpg,shin so jung,3040931,04,03,COR
1989,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024008-annina-rajahuhta.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024008.jpg,annina rajahuhta,3024008,08,03,FIN
1996,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3026915-ella-viitasuo.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026915.jpg,ella viitasuo,3026915,27,05,FIN
1996,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3029164-emma-nuutinen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029164.jpg,emma nuutinen,3029164,07,12,FIN
1995,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024016-eveliina-suonpaa.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024016.jpg,eveliina suonpaa,3024016,12,04,FIN
1993,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024006-isa-rahunen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024006.jpg,isa rahunen,3024006,16,04,FIN
1987,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3023992-jenni-hiirikoski.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023992.jpg,jenni hiirikoski,3023992,30,03,FIN
1990,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024023-linda-valimaki.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024023.jpg,linda valimaki,3024023,31,05,FIN
1989,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024007-meeri-raisanen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024007.jpg,meeri raisanen,3024007,02,12,FIN
1990,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3023996-michelle-karvinen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023996.jpg,michelle karvinen,3023996,27,03,FIN
1990,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024020-minnamari-tuominen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024020.jpg,minnamari tuominen,3024020,26,06,FIN
1989,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3023994-mira-jalosuo.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023994.jpg,mira jalosuo,3023994,03,02,FIN
1989,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024011-noora-raty.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024011.jpg,noora raty,3024011,29,05,FIN
1995,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024019-noora-tulus.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024019.jpg,noora tulus,3024019,15,08,FIN
1999,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3029102-petra-nieminen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029102.jpg,petra nieminen,3029102,04,05,FIN
1973,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024022-riikka-valila.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024022.jpg,riikka valila,3024022,12,06,FIN
1997,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024015-ronja-savolainen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024015.jpg,ronja savolainen,3024015,29,11,FIN
1988,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024000-rosa-lindstedt.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024000.jpg,rosa lindstedt,3024000,24,01,FIN
1989,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024012-saila-saari.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024012.jpg,saila saari,3024012,01,11,FIN
1997,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3026912-sanni-hakala.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026912.jpg,sanni hakala,3026912,31,10,FIN
1998,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024013-sara-sakkinen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024013.jpg,sara sakkinen,3024013,07,04,FIN
1993,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024018-susanna-tapani.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024018.jpg,susanna tapani,3024018,02,03,FIN
1992,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3024003-tanja-niskanen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024003.jpg,tanja niskanen,3024003,11,09,FIN
1987,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3023993-venla-hovi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023993.jpg,venla hovi,3023993,28,10,FIN
1991,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014490-aina-takeuchi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014490.jpg,aina takeuchi,3014490,16,08,JPN
1992,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014492-akane-hosoyamada.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014492.jpg,akane hosoyamada,3014492,09,03,JPN
1995,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014488-akane-konishi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014488.jpg,akane konishi,3014488,14,08,JPN
1987,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014501-ami-nakamura.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014501.jpg,ami nakamura,3014501,15,11,JPN
1999,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014496-aoi-shiga.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014496.jpg,aoi shiga,3014496,04,07,JPN
1994,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014494-ayaka-toko.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014494.jpg,ayaka toko,3014494,22,08,JPN
1992,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014504-chiho-osawa.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014504.jpg,chiho osawa,3014504,10,02,JPN
1982,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014499-hanae-kubo.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014499.jpg,hanae kubo,3014499,10,12,JPN
1997,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014510-haruka-toko.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014510.jpg,haruka toko,3014510,16,03,JPN
1991,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014503-haruna-yoneyama.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014503.jpg,haruna yoneyama,3014503,07,11,JPN
1992,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014487-mai-kondo.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014487.jpg,mai kondo,3014487,04,04,JPN
1992,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014506-miho-shishiuchi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014506.jpg,miho shishiuchi,3014506,21,08,JPN
1992,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014491-mika-hori.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014491.jpg,mika hori,3014491,17,02,JPN
1992,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014505-moeko-fujimoto.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014505.jpg,moeko fujimoto,3014505,05,08,JPN
1993,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014507-naho-terashima.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014507.jpg,naho terashima,3014507,02,05,JPN
1989,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014486-nana-fujimoto.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014486.jpg,nana fujimoto,3014486,03,03,JPN
1996,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014508-rui-ukita.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014508.jpg,rui ukita,3014508,06,06,JPN
1991,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014489-sena-suzuki.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014489.jpg,sena suzuki,3014489,04,08,JPN
1993,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014493-shiori-koike.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014493.jpg,shiori koike,3014493,21,03,JPN
1981,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014498-shoko-ono.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014498.jpg,shoko ono,3014498,05,09,JPN
1996,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014509-suzuka-taka.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014509.jpg,suzuka taka,3014509,16,10,JPN
1987,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014502-tomomi-iwahara.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014502.jpg,tomomi iwahara,3014502,19,12,JPN
1985,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3014500-yurie-adachi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014500.jpg,yurie adachi,3014500,26,04,JPN
1997,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027334-alevtina-shtaryova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027334.jpg,alevtina shtaryova,3027334,09,02,OAR
1999,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027326-alyona-starovoitova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027326.jpg,alyona starovoitova,3027326,22,10,OAR
1994,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027305-angelina-goncharenko.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027305.jpg,angelina goncharenko,3027305,23,05,OAR
1997,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027333-anna-shokhina.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027333.jpg,anna shokhina,3027333,23,06,OAR
1997,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027335-diana-kanayeva.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027335.jpg,diana kanayeva,3027335,27,03,OAR
1998,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027309-fanuza-kadirova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027309.jpg,fanuza kadirova,3027309,06,04,OAR
1997,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027304-liana-ganeyeva.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027304.jpg,liana ganeyeva,3027304,20,12,OAR
1994,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027302-lyudmila-belyakova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027302.jpg,lyudmila belyakova,3027302,12,08,OAR
1996,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027301-maria-batalova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027301.jpg,maria batalova,3027301,03,05,OAR
1986,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027300-nadezhda-alexandrova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027300.jpg,nadezhda alexandrova,3027300,03,01,OAR
1996,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027316-nadezhda-morozova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027316.jpg,nadezhda morozova,3027316,29,11,OAR
1999,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027319-nina-pirogova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027319.jpg,nina pirogova,3027319,26,01,OAR
1992,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027325-olga-sosina.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027325.jpg,olga sosina,3027325,27,07,OAR
1984,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027328-svetlana-tkachyova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027328.jpg,svetlana tkachyova,3027328,03,11,OAR
1995,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027318-valeria-pavlova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027318.jpg,valeria pavlova,3027318,15,04,OAR
1998,https://www.olympic.org/pyeongchang-2018/results/en/ice-hockey/athlete-profile-n3027327-valeria-tarakanova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027327.jpg,valeria tarakanova,3027327,20,06,OAR
